"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLNOW;13.05.2012;11:30:00;LVVNT;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. Administracyjne
PLNOW;13.05.2012;23:45:00;DKKOG;EMSSKY;Antigua and Barbuda;9393785;V2EP7;4842;115.00;DRAPOL-TRADING SP. Z O. O.;NB. RUDOWE
PLNOW;14.05.2012;15:15:00;DKHOR;COPERNICUS;Liberia;8713809;ELYM8;1525;73.88;OKMARIT Ltd;Przemys³owe
PLNOW;14.05.2012;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;14.05.2012;18:30:00;PLSWI;ASHLEY SEA;Liberia;9316244;A8XU6;42052;228.60;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;REMONTOWA
PLNOW;14.05.2012;18:00:00;PLGDY;MAX;Saint Vincent and the Grenadines;8017011;J8B4464;1084;74.00;JAN STÊPNIEWSKI I SKA Sp. z o. o.;OLIWSKIE
PLNOW;15.05.2012;08:30:00;RUKGD;SIRRAH;Netherlands;9255402;PBFR;6386;132.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;GSR
PLNOW;15.05.2012;23:59:00;TRTEK;VLIELAND;Netherlands;9313814;PBFD;3990;110.78;Baltic Shipping Agency Ltd.;NAB. RUDOWE
PLNOW;15.05.2012;13:00:00;PLGDY;HUNZEDIJK;Netherlands;9515022;PCJB;2984;89.95;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;S.G - Kaszubskie
PLNOW;15.05.2012;04:00:00;TRALI;TARNSJO;Denmark;9038969;OZEA2;6534;129.05;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Ostrawica I /GSR
PLNOW;15.05.2012;12:45:00;PLGDY;DS AGILITY;Liberia;9395616;A8LD9;9940;147.87;UNIFEEDER A/S S.A. O. W POLSCE;gtk
PLNOW;15.05.2012;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;15.05.2012;21:00:00;NLAMS;CREDO;Sweden;9319064;SFZY;16690;159.26;ANCHOR AGENTS and SHIPBROKERS;nabrze¿e ostrowica 1
PLNOW;15.05.2012;13:30:00;SEMMA;ALCEDO;Sweden;9256432;SBHD ;6556;116.90;OKMARIT Ltd;Wêglowe
PLNOW;15.05.2012;18:00:00;PLSWI;AJAKS;Poland;7514658;SPG;336;35.00;"""WU¯"" Port and Maritim Services Ltd Sp. z o.o.";Nab. Westerplatte
PLNOW;16.05.2012;03:00:00;SEVST;MISTRAL;Antigua and Barbuda;6617855;V2HO;1064;68.36;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. PRZEMYS£OWE
PLNOW;16.05.2012;22:55:00;DKHBK;HELLEVIK;Sweden;7431650;SCQP;1957;82.12;Schultz Shipping Sp. z o.o.;Bytomskie
PLNOW;16.05.2012;06:00:00;LVLPX;WOJTEK;Poland;5184980;SPG2490;134;28.15;COMAL SP Z O. O.;pirs Bazy Magazynowej COMAL
PLNOW;16.05.2012;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;16.05.2012;08:00:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;16.05.2012;19:00:00;PL888;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Zbo¿owe
PLNOW;17.05.2012;05:00:00;TNSUS;AMALIA;Netherlands Antilles;9312717;PJTV;3870;106.12;INTER BALT;nabrze¿e Œl¹skie
PLNOW;17.05.2012;06:00:00;RULED;INDIAN;Norway;7359149;LARI4;1920;79.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Chemików
PLNOW;17.05.2012;06:50:00;FILOV;NINA;Finland;8618035;OJNV;2006;81.26;Baltic Shipping Agency Ltd.;ELEWATOR 3-4
PLNOW;17.05.2012;16:40:00;DEWIS;SUONO;Netherlands;9194098;PHJN;3170;98.90;Balta SA;nab. Wêglowe
PLNOW;17.05.2012;01:10:00;PL888;ST.BARBARA;Saint Vincent and the Grenadines;7406021;J8B2227;2324;78.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;17.05.2012;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;17.05.2012;04:30:00;SESOL;COPERNICUS;Liberia;8713809;ELYM8;1525;73.88;OKMARIT Ltd;Przemys³owe
PLNOW;17.05.2012;01:30:00;PL888;BREMEN HUNTER;Antigua and Barbuda;8028565;V2PO4;1367;65.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKOW
PLNOW;17.05.2012;11:25:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKOW
PLNOW;18.05.2012;17:30:00;NLRTM;BF CARODA;Antigua and Barbuda;9297618;V2CV5;9990;134.44;UNIFEEDER A/S S.A. O. W POLSCE;gtk
PLNOW;18.05.2012;22:00:00;NOJEL;FITNES;Antigua and Barbuda;9490105;V2ER8;20234;175.60;Unibaltic Sp. z o.o.;OPP SIARKPORT
PLNOW;18.05.2012;06:00:00;DKFDV;LANDIA;Saint Vincent and the Grenadines;6918821;J8B2637;1208;74.02;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;S.G.
PLNOW;18.05.2012;02:45:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;18.05.2012;09:00:00;PLGDY;ODYSEUSZ ;Poland;8102579;SQLV;329;35.36;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;HOLM
PLNOW;18.05.2012;06:30:00;GBNCL;CITY OF ST PETERSBURG;Panama;9473456;3FIM5;21143;139.99;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC II
PLNOW;18.05.2012;11:00:00;DEBRV;RBD DALMATIA;Cyprus;9339076;C4YX2;7545;129.20;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;18.05.2012;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;18.05.2012;19:30:00;PL888;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Zbo¿owe
PLNOW;19.05.2012;11:50:00;SE888;LADOGA 8;Belize;7347483;V3WY;1511;81.01;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. WEGLOWE
PLNOW;19.05.2012;06:30:00;PLSZZ;WMS GRONINGEN;Cyprus;9339038;C4NV2;7545;129.20;UNIFEEDER A/S S.A. O. W POLSCE;Szczeciñskie
PLNOW;19.05.2012;06:00:00;RU888;VT ELECTRON;Denmark;8207379;OVUA2;291;31.85;ANCHOR AGENTS and SHIPBROKERS;nabrze¿e rudowe
PLNOW;19.05.2012;05:00:00;DEHAM;HANSE CONFIDENCE;Antigua and Barbuda;9318761;V2OT6;9800;140.39;POLSKA ZJEDNOCZONA KORPORACJA BALTYCKA;NAB. SZCZECIÑSKIE
PLNOW;19.05.2012;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;20.05.2012;23:20:00;NOSTY;BIMI;Bahamas;8914295;C6UJ9;2373;88.25;Baltic Shipping Agency Ltd.;NAB. CHEMIKOW
PLNOW;20.05.2012;12:30:00;NO888;MILADY;Gibraltar;9319430;ZDHE6;2545;88.60;Baltic Shipping Agency Ltd.;NAB. PRZEMYSLOWE
PLNOW;20.05.2012;23:00:00;DKAAL;TRAVEBERG;Antigua and Barbuda;8104541;V2DQ8;1939;87.95;Baltic Shipping Agency Ltd.;NAB. OLIWSKIE
PLNOW;21.05.2012;00:15:00;MASFI;OKOLTCHITZA;Bulgaria;8120375;LZIE;16188;184.61;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Nab. OPP
PLNOW;21.05.2012;07:00:00;DERSK;VITALI KOZHIN;Antigua and Barbuda;8408466;V2WQ;2295;96.10;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;SG - Kaszubskie
PLNOW;21.05.2012;10:15:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKOW
PLNOW;21.05.2012;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;21.05.2012;01:20:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;21.05.2012;18:40:00;PL888;BREMEN HUNTER;Antigua and Barbuda;8028565;V2PO4;1367;65.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKOW
PLNOW;21.05.2012;15:00:00;GBNCL;HEROIC ACE;Panama;9252216;HPFM ;56439;198.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;nab. Oliwskie
PLNOW;22.05.2012;15:00:00;DK888;PETER FABER;France;8027781;FLEV;3118;78.35;BALT-T Agency Sp. z o.o.;Oliwskie
PLNOW;22.05.2012;20:30:00;PLGDY;YEOMAN BONTRUP;Bahamas;8912297;C6JQ9;55696;249.00;POSEIDON & FRACHTCONTOR JUNGE;RUDOWE
PLNOW;22.05.2012;07:00:00;DEBRV;ALBATROS;Bahamas;7304314;C6CN4;28518;205.46;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Westerplatte
PLNOW;22.05.2012;22:10:00;NOFDE;THEODORA;Netherlands;9005338;PHYG;4098;110.60;OKMARIT Ltd;Rudowe
PLNOW;22.05.2012;14:55:00;PLSZZ;SOLENNE;Netherlands;9194050;PCFE;3170;98.90;Balta SA;nab. Wêglowe
PLNOW;22.05.2012;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;22.05.2012;18:30:00;DE888;TORPO;Bahamas;8908791;C6QJ2;1986;88.15;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Przemyslowe
PLNOW;22.05.2012;15:00:00;PLSZZ;OSTEREMS;Gibraltar;9148207;ZDIS7;2780;89.25;Balta SA;nab. Wêglowe
PLNOW;22.05.2012;17:30:00;PLGDY;ABIS BORDEAUX;Netherlands;9545039;PBQA;2978;89.95;Vetro Shipping Services;Nab. Zakrêt Piêciu Gwizdków
PLNOW;23.05.2012;05:30:00;DKHBK;HELLEVIK;Sweden;7431650;SCQP;1957;82.12;Schultz Shipping Sp. z o.o.;Bytomskie
PLNOW;23.05.2012;20:45:00;DESTL;MANA;Antigua and Barbuda;8521414;V2CX8;1585;82.15;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. PRZEMYSLOWE
PLNOW;23.05.2012;13:00:00;NLRTM;ORANESS;Denmark;8416786;OWAB2;1804;78.63;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Szczeciñskie
PLNOW;23.05.2012;12:35:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;23.05.2012;02:20:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKOW
PLNOW;23.05.2012;23:00:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;24.05.2012;02:00:00;SENRK;DANUBIA;Norway;8415653;LAXV5;1781;83.00;Schultz Shipping Sp. z o.o.;Bytomskie
PLNOW;24.05.2012;22:30:00;SE888;RUBYN;Saint Vincent and the Grenadines;8511885;J8B2973;1512;79.62;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. WEGLOWE
PLNOW;24.05.2012;08:00:00;SELLA;ANDANTE;Gibraltar;9341108;ZDGU3;5232;115.94;INTER BALT;Basen Górniczy, nabrze¿e wêglowe
PLNOW;24.05.2012;08:30:00;LVLPX;KAISA;Malta;9333462;9HRF9;3183;89.94;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;S.G
PLNOW;24.05.2012;12:40:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;24.05.2012;11:00:00;PLSZZ;AGATH;Cyprus;8820298;5BDX3;1716;83.50;Unibaltic Sp. z o.o.;NAB.OPP
PLNOW;24.05.2012;16:00:00;GBTHP;MTM SINGAPORE;Hong Kong;9477529;VRHU2;11643;145.53;Unibaltic Sp. z o.o.;CHEMIKOW
PLNOW;24.05.2012;19:45:00;LVVNT;PORONIEC;Poland;7641475;SQHS;697;60.81;Ship-Service S.A. o/Sopot;Wêglowe
PLNOW;25.05.2012;04:00:00;ESMOT;KAREN C;United Kingdom;9523952;2DCC7;4151;106.07;INTER BALT;NABRZE¯E WIŒLANE
PLNOW;25.05.2012;13:30:00;PLGDY;DS AGILITY;Liberia;9395616;A8LD9;9940;147.87;UNIFEEDER A/S S.A. O. W POLSCE;gtk
PLNOW;25.05.2012;08:00:00;NOJEL;BELTNES;Antigua and Barbuda;9432206;V2EG7;20234;175.60;Unibaltic Sp. z o.o.;OPP SIARKPORT
PLNOW;25.05.2012;18:10:00;NO888;SAVA OCEAN;Saint Vincent and the Grenadines;8719114;J8B4273;2026;74.65;Vetro Shipping Services;Nab. Rudowe
PLNOW;25.05.2012;03:00:00;SEKOG;CELIA;Finland;8512126;OJME;851;64.36;Burger Poland;nab. Wiœlane
PLNOW;25.05.2012;11:15:00;LVVNT;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. Administracyjne
PLNOW;25.05.2012;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;25.05.2012;00:25:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;25.05.2012;05:00:00;PLGDY;JORK ROVER;Antigua and Barbuda;9323467;V2CB4;7852;140.64;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;25.05.2012;22:55:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;26.05.2012;00:01:00;RULED;CARISSA;Finland;8611233;OJMC;1986;82.40;Baltic Shipping Agency Ltd.;ELEWATOR 3/4
PLNOW;26.05.2012;15:30:00;PLNOW;LADOGA 8;Belize;7347483;V3WY;1511;81.01;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. BYTOMSKIE
PLNOW;26.05.2012;05:50:00;PLSZZ;O.W.SCANDINAVIA;Denmark;9341419;OWZR2;2143;83.40;INTER BALT;Nabrze¿e OPP
PLNOW;26.05.2012;10:30:00;BEANR;EGS CREST;Marshall Islands;9576727;V7UQ4;23054;178.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Rudowe 
PLNOW;26.05.2012;10:00:00;SESTE;PRINS JOHAN WILLEM FRISO;Liberia;8801046;A8GS4;3862;97.39;Burger Poland;GDANSKA STOCZNIA REMONTOWA
PLNOW;26.05.2012;13:00:00;NLRTM;BOW STAR;Singapore;9197296;S6BK3;29971;182.88;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;GSR
PLNOW;26.05.2012;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;26.05.2012;05:00:00;DKAAR;DELFIN;Gibraltar;9173161;ZDGT7;2789;89.25;Meerpahl & Meyer Sopot;Oliwskie
PLNOW;27.05.2012;21:45:00;PLGDY;AURORA;Cyprus;9234989;P3QH9;8583;134.40;UNIFEEDER A/S S.A. O. W POLSCE;gtk,
PLNOW;27.05.2012;01:48:00;DEHAM;HANSE CONFIDENCE;Antigua and Barbuda;9318761;V2OT6;9800;140.39;POLSKA ZJEDNOCZONA KORPORACJA BALTYCKA;NAB. SZCZECIÑSKIE
PLNOW;27.05.2012;13:20:00;DEWIS;MARTHA;Dominica;7516694;J7BR2;1770;75.42;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. PRZEMYS£OWE
PLNOW;27.05.2012;19:00:00;DETRV;DEUTSCHLAND;Germany;9141807;DMMC;22496;175.30;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Westerplatte
PLNOW;27.05.2012;19:10:00;DKASH;ALDEBARAN;Netherlands;9238387;PBCB;2337;89.99;DAN SHIPPING & TRADING Co. Ltd. ;BYTOMSKIE (CO2)
PLNOW;27.05.2012;15:40:00;PL888;IN¯. STANIS£AW £ÊGOWSKI;Poland;7402441;SPG 2417;1954;77.81;Przedsiebiorstwo Robot Czerpalnych i Pododnych;reda Ko³obrzeg
PLNOW;27.05.2012;20:30:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;28.05.2012;23:20:00;RULED;VOLGO-DON 5105;Russian Federation;8852837;UAOV;3973;138.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Elewator 3/4
PLNOW;28.05.2012;09:20:00;NOMAN;CLIPPER LEANDER;Bahamas;9334430;C6VH3;6522;118.37;OKMARIT Ltd;OPP
PLNOW;28.05.2012;07:00:00;RULED;FAST JULIA;Belgium;8404446;ONFO;1391;79.78;Balta SA;NAB. SZCZECIÑSKIE
PLNOW;28.05.2012;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;28.05.2012;15:45:00;NO888;JOLYN;Netherlands Antilles;9374686;PJWG;2528;89.99;Vetro Shipping Services;Nab. Bytomskie
PLNOW;29.05.2012;12:00:00;ARSLO;DAISHIN MARU;Liberia;9136917;A8RK8;31527;187.31;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Wiœlane
PLNOW;29.05.2012;00:05:00;RULED;EVEREST BAY;Liberia;8911073;A8KZ3;8739;141.01;TERMAR SP. Z O. O.;REMONTOWA
PLNOW;29.05.2012;07:30:00;LVLPX;BELIZIA;Antigua and Barbuda;9433341;V2DQ2;4726;116.08;ANCHOR AGENTS and SHIPBROKERS;nabrze¿e rudowe
PLNOW;29.05.2012;12:50:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;29.05.2012;00:30:00;PL888;SM-PRC 107;Poland;8899108;SPG 2879;539;58.94;Przedsiebiorstwo Robot Czerpalnych i Pododnych;Reda Juraty
PLNOW;29.05.2012;00:25:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKOW
PLNOW;29.05.2012;16:35:00;RULED;ICE STAR;Antigua and Barbuda;8911504;V2QKZ;3625;92.90;Inchcape Shipping Services Poland SP. Z O. O.;GSR
PLNOW;29.05.2012;21:25:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;29.05.2012;20:45:00;PLGDY;BAZALT;Saint Vincent and the Grenadines;7911636;J8B4614;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Nab. Flisaków
PLNOW;30.05.2012;07:40:00;GBLIV;ABIS CALAIS;Denmark;9547336;PBXX;4209;114.40;East-Nav sp. z o. o.;Bytomskie
PLNOW;30.05.2012;06:05:00;NLIJM;PERGAMOS;Greece;9343833;SWGW;49973;229.50;POLSTEAM SHIPPING AGENCY Gdynia;Gdanska Stocznia Remontowa
PLNOW;30.05.2012;07:05:00;RUKGD;ARCTICA HAV;Bahamas;8403571;C6UL8;1532;82.48;Inchcape Shipping Services Poland SP. Z O. O.;NAB. OLIWSKIE
PLNOW;30.05.2012;13:15:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;30.05.2012;03:00:00;PLNOW;EGS CREST;Marshall Islands;9576727;V7UQ4;23054;178.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Oliwskie
PLNOW;31.05.2012;01:00:00;PLSZZ;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;OLIWSKIE
PLNOW;31.05.2012;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;31.05.2012;10:00:00;DEKEL;VLIELAND;Netherlands;9313814;PBFD;3990;110.78;Inchcape Shipping Services Poland SP. Z O. O.;OLIWSKIE
PLNOW;31.05.2012;19:30:00;LVLPX;WOJTEK;Poland;5184980;SPG2490;134;28.15;COMAL SP Z O. O.;pirs Bazy Magazynowej COMAL
PLNOW;31.05.2012;08:00:00;PL888;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;Nab. Zbo¿owe
PLNOW;31.05.2012;18:30:00;NOJEL;BELTNES;Antigua and Barbuda;9432206;V2EG7;20234;175.60;Unibaltic Sp. z o.o.;OPP SIARKPORT
PLNOW;01.06.2012;20:00:00;DKSKA;GREAT REWARD;Hong Kong ;9487067;VRFZ6;19994;177.50;Baltic Shipping Agency Ltd.;NAB. CHEMIKOW
PLNOW;01.06.2012;07:00:00;LTKLJ;FRANCOP;Antigua and Barbuda;9277412;V2DJ5;7519;137.50;UNIFEEDER A/S S.A. O. W POLSCE;szczecinskie
PLNOW;01.06.2012;05:30:00;GBNCL;CITY OF SUNDERLAND;Isle of Man;9046356;MQPU6;9576;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC II
PLNOW;01.06.2012;10:00:00;GBMAW;ANVIL POINT;United Kingdom;9248540;VQBR7;23235;193.00;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;REMONTOWA SA
PLNOW;01.06.2012;03:55:00;MASFI;ORLA;Malta;9154270;9HIQ6;11848;149.40;POLSTEAM SHIPPING AGENCY Gdynia;GSR
PLNOW;01.06.2012;12:30:00;DEHAM;JORK ROVER;Antigua and Barbuda;9323467;V2CB4;7852;140.64;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;01.06.2012;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;01.06.2012;09:30:00;PL888;BAZALT;Saint Vincent and the Grenadines;7911636;J8B4614;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Nab. Flisaków
PLNOW;01.06.2012;15:00:00;PLGDY;SM-PRC-102;Poland;8937534;SPG 2914;538;58.94;Przedsiebiorstwo Robot Czerpalnych i Pododnych;St. Marynarki Wojennej Gdynia
PLNOW;01.06.2012;17:20:00;PLGDY;SM-PRC-102;Poland;8937534;SPG 2914;538;58.94;Przedsiebiorstwo Robot Czerpalnych i Pododnych;St. Marynarki Wojennej Gdynia
PLNOW;01.06.2012;17:30:00;PLGDY;DS AGILITY;Liberia;9395616;A8LD9;9940;147.87;UNIFEEDER A/S S.A. O. W POLSCE;gtk
PLNOW;02.06.2012;06:30:00;EETLL;MINERVA ;Bahamas;9144196;C6NP5;12449;133.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;OLIWSKIE
PLNOW;02.06.2012;16:00:00;SEKAN;ORALAKE;Cyprus;9422653;5BDM2;1921;82.98;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Chemikow
PLNOW;02.06.2012;11:20:00;SEAHU;TRANSMAR;Gibraltar;9167332;ZDKA6;2820;89.72;Balta SA;NAB. WÊGLOWE
PLNOW;02.06.2012;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;02.06.2012;19:50:00;NORAF;COPERNICUS;Liberia;8713809;ELYM8;1525;73.88;OKMARIT Ltd;Przemys³owe
PLNOW;02.06.2012;16:50:00;PLGDY;ŒLÊ¯A;Poland;7704071;SQIT;695;60.98;Ship-Service S.A. o/Sopot;OLIWSKIE
PLNOW;03.06.2012;07:05:00;PLSZZ;HANSE CONFIDENCE;Antigua and Barbuda;9318761;V2OT6;9800;140.39;POLSKA ZJEDNOCZONA KORPORACJA BALTYCKA;NAB. SZCZECIÑSKIE
PLNOW;03.06.2012;21:15:00;PL888;BAZALT;Saint Vincent and the Grenadines;7911636;J8B4614;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;Nab. Flisaków
PLNOW;04.06.2012;07:18:00;EGAKI;DOMINICA;Portugal;9232204;CQNQ;10132;127.81;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;OPP
PLNOW;04.06.2012;06:30:00;PLGDY;ABIS BORDEAUX;Netherlands;9545039;PBQA;2978;89.95;Vetro Shipping Services;Zakrêt Piêciu Gwizdków
PLNOW;04.06.2012;11:20:00;NLRTM;CFL PROMISE;Netherlands;9371816;PBOH;4106;118.90;Inchcape Shipping Services Poland SP. Z O. O.;NAB.OLIWSKIE
PLNOW;04.06.2012;05:15:00;DEEME;ANMARE;Antigua and Barbuda;9434589;V2EO3;2461;82.10;Pol-Mare Sp. z o. o.;Nabrze¿e Rudowe
PLNOW;04.06.2012;01:30:00;LVVNT;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. Administracyjne
PLNOW;04.06.2012;12:50:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;146.10;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;04.06.2012;23:00:00;PL888;GRANIT;Saint Vincent and the Grenadines;7911260;J8B4613;1313;64.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NABRZEZE FLISAKOW
PLNOW;05.06.2012;06:00:00;GBHUL;PAPER STAR;Antigua and Barbuda;8905892;V2VI;2292;84.64;Baltic Shipping Agency Ltd.;nab. rudowe
PLNOW;05.06.2012;07:19:00;DKRNN;SEABOURN PRIDE;Bahamas;8707343;C6FR5;9975;133.40;POLSTEAM SHIPPING AGENCY Gdynia;WOC
